path,label,reproject_k1024_early__raw,reproject_k1024_early__norm,reproject_k256_early__raw,reproject_k256_early__norm,solution_a_reproject_k1_1__raw,solution_a_reproject_k1_1__norm,ensemble_score
data\BraTS2021_slice\test\Ungood\img\00088_68.png,1,0.5278764367103577,0.7254349603545915,0.5298506021499634,0.487133026854243,0.6346867680549622,0.20117263274384614,0.4712468733175602
data\BraTS2021_slice\test\Ungood\img\00088_76.png,1,0.511266827583313,0.540609537283134,0.5395565629005432,0.588145201861206,0.6168779730796814,0.03593113084702156,0.3882286233304538
data\BraTS2021_slice\test\Ungood\img\00088_84.png,1,0.4996294677257538,0.41111341593215067,0.5270047783851624,0.4575158817249591,0.710840106010437,0.9077724872362883,0.5921339282977993
data\BraTS2021_slice\test\Ungood\img\00088_92.png,1,0.5393717288970947,0.8533502066131126,0.5562224984169006,0.7615914415786382,0.6200268268585205,0.06514822994839764,0.5600299593800494
data\BraTS2021_slice\test\Ungood\img\00095_60.png,1,0.4493937194347381,-0.14789091464418622,0.4493934512138366,-0.3502031235558197,0.6436965465545654,0.28477117678338704,-0.07110762047220627
data\BraTS2021_slice\test\Ungood\img\00095_68.png,1,0.4640029370784759,0.014674911625036459,0.4688232243061065,-0.14799298791059767,0.6786834001541138,0.6094018013404282,0.15869457501828899
data\BraTS2021_slice\test\Ungood\img\00095_76.png,1,0.5116010308265686,0.544328424064521,0.4943667352199554,0.11784422913850617,0.7206186056137085,0.9985037221673935,0.5535587917901401
data\BraTS2021_slice\test\Ungood\img\00095_84.png,1,0.5617324113845825,1.1021713901403742,0.5903432369232178,1.1166938469908,0.6746975183486938,0.5724182155995052,0.9304278175768932
data\BraTS2021_slice\test\Ungood\img\00095_92.png,1,0.4672214388847351,0.0504891775387071,0.4768158197402954,-0.0648122014325654,0.5787369012832642,-0.3179663673465776,-0.11076313041347863
data\BraTS2021_slice\test\Ungood\img\00096_60.png,1,0.470257431268692,0.0842725479067008,0.4912001490592956,0.08488883567927698,0.5813735127449036,-0.2935021833046807,-0.04144693323956764
data\BraTS2021_slice\test\Ungood\img\00096_68.png,1,0.5174351930618286,0.6092487659673116,0.5209507942199707,0.39451067042249327,0.6819260716438293,0.6394894017570963,0.5477496127156337
data\BraTS2021_slice\test\Ungood\img\00096_76.png,1,0.4738338589668274,0.12406967722722463,0.500835657119751,0.18516779326990776,0.5687622427940369,-0.410517691114167,-0.03376007353901156
data\BraTS2021_slice\test\Ungood\img\00096_84.png,1,0.3974215090274811,-0.726217936249976,0.3974214196205139,-0.8910880586673184,0.5002963542938232,-1.0457884244894031,-0.8876981398022324
data\BraTS2021_slice\test\Ungood\img\00096_92.png,1,0.4576981663703918,-0.05548218265557501,0.3854537606239319,-1.015638249632616,0.6019894480705261,-0.1022142201975662,-0.39111155082858573
data\BraTS2021_slice\test\Ungood\img\00099_60.png,1,0.4136484265327453,-0.5456509602232659,0.4006623029708862,-0.8573594371967032,0.6208431124687195,0.07272225505190792,-0.4434293807893537
data\BraTS2021_slice\test\Ungood\img\00099_68.png,1,0.4221351742744446,-0.45121365409146297,0.4781861007213592,-0.05055137081261266,0.6405879259109497,0.2559273866958751,-0.0819458794027335
data\BraTS2021_slice\test\Ungood\img\00099_76.png,1,0.4250411093235016,-0.41887751235856585,0.4666438102722168,-0.17067465307092172,0.6944668292999268,0.7558506509541364,0.055432828508216236
data\BraTS2021_slice\test\Ungood\img\00099_84.png,1,0.4437474608421325,-0.21072033616561017,0.4479508101940155,-0.36521702180980636,0.7194737195968628,0.9878807302587972,0.13731445742779352
data\BraTS2021_slice\test\Ungood\img\00099_92.png,1,0.4333861172199249,-0.3260174334010348,0.4922238290309906,0.09554250955136646,0.5425023436546326,-0.6541739957365346,-0.2948829731954009
data\BraTS2021_slice\test\Ungood\img\00103_60.png,1,0.4811290800571441,0.20524812724999864,0.4811290204524994,-0.019923725538483678,0.621105432510376,0.07515622982230215,0.08682687717793904
data\BraTS2021_slice\test\Ungood\img\00103_68.png,1,0.4411759674549103,-0.23933493808570788,0.468454897403717,-0.1518262510444632,0.5720825791358948,-0.3797094660381433,-0.2569568850561048
data\BraTS2021_slice\test\Ungood\img\00103_76.png,1,0.5398896932601929,0.8591139173550875,0.5564880967140198,0.7643555843935107,0.7003908157348633,0.8108172232058838,0.8114289083181606
data\BraTS2021_slice\test\Ungood\img\00103_84.png,1,0.512829601764679,0.5579994949291456,0.5190414786338806,0.3746399821844296,0.6971049308776855,0.780328661255806,0.5709893794564604
data\BraTS2021_slice\test\Ungood\img\00103_92.png,1,0.4952943623065948,0.3628740090305873,0.5157628059387207,0.3405180782756116,0.66779625415802,0.5083838291384001,0.40392530548153294
data\BraTS2021_slice\test\Ungood\img\00105_60.png,1,0.5145019292831421,0.5766085205088454,0.5150399804115295,0.3329954660862132,0.6663615107536316,0.49507135317880924,0.4682251132579559
data\BraTS2021_slice\test\Ungood\img\00105_68.png,1,0.4987203180789947,0.4009967439013855,0.5171571969985962,0.3550298280536924,0.6391026377677917,0.24214592400479273,0.33272416531995685
data\BraTS2021_slice\test\Ungood\img\00105_76.png,1,0.4595257639884949,-0.03514537036898797,0.5064938068389893,0.2440534640801006,0.6252837181091309,0.11392506222508211,0.10761105197873158
data\BraTS2021_slice\test\Ungood\img\00105_84.png,1,0.4696785807609558,0.07783131926795629,0.4768149554729461,-0.06482119606246177,0.655350387096405,0.39290303616368855,0.13530438645639434
data\BraTS2021_slice\test\Ungood\img\00105_92.png,1,0.4615444839000702,-0.012681821776976607,0.4395612180233001,-0.45252944500652326,0.6854846477508545,0.6725081692455868,0.0690989674873623
data\BraTS2021_slice\test\Ungood\img\00106_60.png,1,0.4692264795303345,0.07280050845347068,0.4953636825084686,0.12821968980312867,0.4947069883346557,-1.0976501718465832,-0.29887665786332795
data\BraTS2021_slice\test\Ungood\img\00106_68.png,1,0.5041957497596741,0.4619252684163083,0.5475619435310364,0.6714590468297652,0.5801012516021729,-0.3053070438986513,0.27602575711580735
data\BraTS2021_slice\test\Ungood\img\00106_76.png,1,0.4836497902870178,0.2332976334793999,0.499147355556488,0.16759724900795378,0.5935028195381165,-0.1809586409560914,0.07331208051042076
data\BraTS2021_slice\test\Ungood\img\00106_84.png,1,0.536466121673584,0.8210177127984065,0.5364659428596497,0.5559804053538518,0.6086361408233643,-0.040541911956036916,0.4454854020654071
data\BraTS2021_slice\test\Ungood\img\00106_92.png,1,0.5073831081390381,0.49739298210182165,0.5245461463928223,0.43192833078899034,0.5890588760375977,-0.22219241895115652,0.23570963131321848
data\BraTS2021_slice\test\Ungood\img\00107_60.png,1,0.4429016411304474,-0.22013229672763437,0.4596208930015564,-0.24376377496552576,0.5293413996696472,-0.7762897342509915,-0.4133952686480505
data\BraTS2021_slice\test\Ungood\img\00107_68.png,1,0.4270769655704498,-0.3962232771338373,0.4483610391616821,-0.3609476742058213,0.5421165823936462,-0.657753337866503,-0.4716414297353872
data\BraTS2021_slice\test\Ungood\img\00107_76.png,1,0.4262840747833252,-0.4050462647224583,0.4262842237949371,-0.5907061901042948,0.4783833920955658,-1.2491110406279113,-0.7482878318182214
data\BraTS2021_slice\test\Ungood\img\00107_84.png,1,0.4562039077281952,-0.07210972539964125,0.5171884298324585,0.3553548753685472,0.6016775369644165,-0.1051083328931974,0.05937893902523619
data\BraTS2021_slice\test\Ungood\img\00107_92.png,1,0.4918669462203979,0.32473502434239226,0.4918670952320099,0.0918298985219652,0.606331467628479,-0.06192615837095689,0.11821292149780019
data\BraTS2021_slice\test\Ungood\img\00109_60.png,1,0.4363236427307129,-0.29332976500608393,0.4846151471138,0.016357199704975563,0.5543421506881714,-0.5443166191365943,-0.27376306147923424
data\BraTS2021_slice\test\Ungood\img\00109_68.png,1,0.4469244182109833,-0.17536836097543282,0.4735407531261444,-0.09889657602354236,0.5757877230644226,-0.3453307476384057,-0.20653189487912696
data\BraTS2021_slice\test\Ungood\img\00109_76.png,1,0.4078570604324341,-0.610095082987651,0.4078573584556579,-0.7824788331545786,0.5491196513175964,-0.5927743413377238,-0.6617827524933177
data\BraTS2021_slice\test\Ungood\img\00109_84.png,1,0.5261321067810059,0.7060247192885505,0.54494309425354,0.6442040776069073,0.6603972911834717,0.4397314719131976,0.5966534229362184
data\BraTS2021_slice\test\Ungood\img\00109_92.png,1,0.4458368718624115,-0.1874701637600214,0.415727823972702,-0.7005690809287173,0.6445158123970032,0.29237285440644284,-0.19855546342743197
data\BraTS2021_slice\test\Ungood\img\00111_60.png,1,0.4747174978256225,0.13390247489693388,0.4560210406780243,-0.28122826943941126,0.6027836203575134,-0.09484537678908345,-0.08072372377718694
data\BraTS2021_slice\test\Ungood\img\00111_68.png,1,0.5075438022613525,0.49918112527332503,0.5279864072799683,0.46773192032867,0.5869299173355103,-0.24194627281367428,0.24165559092944028
data\BraTS2021_slice\test\Ungood\img\00111_76.png,1,0.4716793000698089,0.10009456398838171,0.4716793596744537,-0.11826852754186748,0.5477152466773987,-0.6058053146483415,-0.2079930927339424
data\BraTS2021_slice\test\Ungood\img\00111_84.png,1,0.4638671875,0.013164341864985527,0.4708646833896637,-0.12674705177743192,0.6435506343841553,0.2834173094264397,0.05661153317133111
data\BraTS2021_slice\test\Ungood\img\00111_92.png,1,0.4233507513999939,-0.43768717343877744,0.4278744757175445,-0.5741560710960365,0.6104855537414551,-0.023381864426886324,-0.34507503632056674
data\BraTS2021_slice\test\Ungood\img\00112_60.png,1,0.4668285548686981,0.04611731340110895,0.476673424243927,-0.06629414424781012,0.5667016506195068,-0.4296371961783112,-0.14993800900833745
data\BraTS2021_slice\test\Ungood\img\00112_68.png,1,0.5088487267494202,0.5137018294475549,0.5313605666160583,0.5028475757611472,0.6333827376365662,0.1890729962915206,0.40187413383340753
data\BraTS2021_slice\test\Ungood\img\00112_76.png,1,0.5405634045600891,0.8666107208667725,0.5559812784194946,0.7590810093587573,0.6981266736984253,0.7898090510567826,0.805166927094104
data\BraTS2021_slice\test\Ungood\img\00112_84.png,1,0.4948872625827789,0.35834395789506496,0.5180551409721375,0.36437493835576923,0.7127385139465332,0.9253871421867668,0.5493686794792003
data\BraTS2021_slice\test\Ungood\img\00112_92.png,1,0.3806741833686828,-0.9125758165906325,0.399205595254898,-0.8725197308062358,0.6531046628952026,0.3720657565853784,-0.47100993027049654
data\BraTS2021_slice\test\Ungood\img\00115_60.png,1,0.4569336771965027,-0.06398912787727414,0.5027830600738525,0.20543486554268944,0.6212486624717712,0.0764852099116585,0.07264364919235793
data\BraTS2021_slice\test\Ungood\img\00115_68.png,1,0.4416879713535309,-0.2336375531290261,0.4621331095695495,-0.21761855697601842,0.6183682680130005,0.04975904977094035,-0.1338323534447014
data\BraTS2021_slice\test\Ungood\img\00115_76.png,1,0.3720394074916839,-1.00866032360019,0.3720395565032959,-1.1552429697662574,0.5044229626655579,-1.007499086775542,-1.0571341267139964
data\BraTS2021_slice\test\Ungood\img\00115_84.png,1,0.4843924045562744,0.24156116306907377,0.498250275850296,0.15826113333577327,0.6373369693756104,0.22576291227487047,0.20852840289323915
data\BraTS2021_slice\test\Ungood\img\00115_92.png,1,0.4496968388557434,-0.1445179168331023,0.4532635509967804,-0.3099261013614148,0.5894910097122192,-0.21818280361706016,-0.2242089406038591
data\BraTS2021_slice\test\Ungood\img\00116_60.png,1,0.4462096691131592,-0.1833218175188612,0.4675405919551849,-0.161341638995257,0.5460429787635803,-0.6213216964157081,-0.32199505097660874
data\BraTS2021_slice\test\Ungood\img\00116_68.png,1,0.5274420976638794,0.7206018003802795,0.5121471881866455,0.3028895093460408,0.6634708642959595,0.4682500683708546,0.49724712603239163
data\BraTS2021_slice\test\Ungood\img\00116_76.png,1,0.5009729266166687,0.4260629163083008,0.563159704208374,0.8337885443153008,0.7202154397964478,0.9947628893232793,0.7515381166489603
data\BraTS2021_slice\test\Ungood\img\00116_84.png,1,0.4697742164134979,0.07889551649298493,0.5546767115592957,0.7455040807705359,0.7216362357139587,1.007945951491397,0.6107818495849726
data\BraTS2021_slice\test\Ungood\img\00116_92.png,1,0.5498908162117004,0.970402615756321,0.5856472849845886,1.0678219906914885,0.760124146938324,1.3650616499097008,1.13442875211917
data\BraTS2021_slice\test\Ungood\img\00117_60.png,1,0.4247244298458099,-0.4224014013311917,0.4392936527729034,-0.4553140583584,0.6115778684616089,-0.013246662963072548,-0.2969873742175548
data\BraTS2021_slice\test\Ungood\img\00117_68.png,1,0.4266464710235595,-0.40101365697663527,0.4449727833271026,-0.3962100351534955,0.5988906621932983,-0.130966756970578,-0.3093968163669029
data\BraTS2021_slice\test\Ungood\img\00117_76.png,1,0.4155533015727997,-0.5244542341303531,0.4121228158473968,-0.7380872330223265,0.4989188611507416,-1.058569695548525,-0.7737037209004015
data\BraTS2021_slice\test\Ungood\img\00117_84.png,1,0.4430229365825653,-0.21878256699691873,0.4377334415912628,-0.471551536437866,0.5787327885627747,-0.3180045278235504,-0.3361128770861117
data\BraTS2021_slice\test\Ungood\img\00117_92.png,1,0.4213241338729858,-0.4602386036963029,0.497476577758789,0.15020907862112887,0.6762788891792297,0.5870911955207343,0.09235389014852009
data\BraTS2021_slice\test\Ungood\img\00121_60.png,1,0.4709535241127014,0.09201840474216161,0.4915575981140136,0.08860889054031615,0.6383796334266663,0.23543742276305635,0.13868823934851138
data\BraTS2021_slice\test\Ungood\img\00121_68.png,1,0.3870233297348022,-0.8419249268385135,0.4524384140968323,-0.31851349163468407,0.5838058590888977,-0.27093330295243184,-0.47712390714187647
data\BraTS2021_slice\test\Ungood\img\00121_76.png,1,0.4689699411392212,0.06994584665445339,0.4689696729183197,-0.14646886338273762,0.6245903372764587,0.10749142702762791,0.010322803433114557
data\BraTS2021_slice\test\Ungood\img\00121_84.png,1,0.4312217235565185,-0.3501019841856114,0.4452275037765503,-0.3935591006114487,0.6435449719429016,0.2833647696393033,-0.15343210505258562
data\BraTS2021_slice\test\Ungood\img\00121_92.png,1,0.4326781630516052,-0.33389527854922896,0.4744036793708801,-0.08991590331207086,0.6412729024887085,0.262283041788211,-0.05384271335769626
data\BraTS2021_slice\test\Ungood\img\00123_60.png,1,0.5255513787269592,0.6995625980274386,0.5255513787269592,0.4423900158367518,0.6687978506088257,0.517677287907249,0.5532099672571464
data\BraTS2021_slice\test\Ungood\img\00123_68.png,1,0.4960438907146454,0.3712144765312018,0.5173856616020203,0.3574075119426974,0.5877652168273926,-0.23419582463546376,0.1648087212794785
data\BraTS2021_slice\test\Ungood\img\00123_76.png,1,0.5025386214256287,0.44348537358910606,0.5328920483589172,0.5187860599364917,0.596403956413269,-0.15404001927933664,0.26941047141542035
data\BraTS2021_slice\test\Ungood\img\00123_84.png,1,0.4793307483196258,0.1852369745692016,0.5217972993850708,0.40332044516594473,0.6071747541427612,-0.05410160144036444,0.17815193943159394
data\BraTS2021_slice\test\Ungood\img\00123_92.png,1,0.4798905551433563,0.19146629232393508,0.5357465744018555,0.5484937716840367,0.6311854720115662,0.16868534668102017,0.3028818035629973
data\BraTS2021_slice\test\Ungood\img\00124_60.png,1,0.5694583058357239,1.1881422097795056,0.624340832233429,1.4705146727226373,0.6863468289375305,0.6805080431500976,1.1130549752174135
data\BraTS2021_slice\test\Ungood\img\00124_68.png,1,0.6421540379524231,1.9970727114660873,0.6421540975570679,1.6559014387065598,0.7206699848175049,0.9989804516043577,1.5506515339256681
data\BraTS2021_slice\test\Ungood\img\00124_76.png,1,0.6765403151512146,2.3797101463694017,0.6947421431541443,2.2031973738161983,0.7462090849876404,1.2359487178494526,1.939618746011684
data\BraTS2021_slice\test\Ungood\img\00124_84.png,1,0.5795556306838989,1.3005014063553706,0.5795556306838989,1.0044247375894269,0.6419543623924255,0.26860606690748323,0.8578440702840935
data\BraTS2021_slice\test\Ungood\img\00124_92.png,1,0.5731711387634277,1.2294572046964631,0.5768223404884338,0.9759787553045054,0.6416280269622803,0.26557811601725184,0.8236713586727401
data\BraTS2021_slice\test\Ungood\img\00126_60.png,1,0.4496149122714996,-0.1454295647519573,0.4582301676273346,-0.2582373751064623,0.5536607503890991,-0.5506390912054756,-0.3181020103546317
data\BraTS2021_slice\test\Ungood\img\00126_68.png,1,0.4764074981212616,0.1527081564300285,0.5231205224990845,0.41709153369605473,0.5333223342895508,-0.739352051692514,-0.05651745385547691
data\BraTS2021_slice\test\Ungood\img\00126_76.png,1,0.5371073484420776,0.8281530407802439,0.5388064384460449,0.5803384834309613,0.6016679406166077,-0.10519737400613388,0.4344313834016904
data\BraTS2021_slice\test\Ungood\img\00126_84.png,1,0.5026667714118958,0.44491137797290886,0.5239700078964233,0.42593232440466405,0.6242411136627197,0.10425110478728714,0.32503160238828666
data\BraTS2021_slice\test\Ungood\img\00126_92.png,1,0.4837093651294708,0.23396055970340496,0.5550116896629333,0.7489902752542844,0.6181646585464478,0.04786982963559233,0.34360688819776053
data\BraTS2021_slice\test\Ungood\img\00128_60.png,1,0.5612980127334595,1.0973375669082093,0.5690557360649109,0.8951499094643977,0.657967209815979,0.41718360747580335,0.8032236946161367
data\BraTS2021_slice\test\Ungood\img\00128_68.png,1,0.4665929079055786,0.04349512347954417,0.4825739562511444,-0.004885944991324834,0.5594467520713806,-0.4969528306086845,-0.15278121737348838
data\BraTS2021_slice\test\Ungood\img\00128_76.png,1,0.4256070554256439,-0.41257987904498106,0.4222020804882049,-0.6331899982196841,0.5632595419883728,-0.4615753032029637,-0.5024483934892097
data\BraTS2021_slice\test\Ungood\img\00128_84.png,1,0.5227429866790771,0.668311877770864,0.5547847747802734,0.7466287196671615,0.6349237561225891,0.20337156109810367,0.5394373861787096
data\BraTS2021_slice\test\Ungood\img\00128_92.png,1,0.505092978477478,0.4719092888764866,0.5295605659484863,0.4841145531250756,0.6490542888641357,0.33448377032149096,0.43016920410768433
data\BraTS2021_slice\test\Ungood\img\00130_60.png,1,0.546681821346283,0.9346941394701935,0.5717746615409851,0.923446394797258,0.6401697993278503,0.25204773820364257,0.703396090823698
data\BraTS2021_slice\test\Ungood\img\00130_68.png,1,0.5213918685913086,0.6532771487606122,0.5643987655639648,0.8466837419893516,0.6629913449287415,0.4638007779759849,0.6545872229086496
data\BraTS2021_slice\test\Ungood\img\00130_76.png,1,0.5129382610321045,0.5592086139950397,0.5469512343406677,0.6651032552496072,0.6530178189277649,0.37125996216582274,0.5318572771368232
data\BraTS2021_slice\test\Ungood\img\00130_84.png,1,0.49223592877388,0.3288409220809655,0.5086668729782104,0.2666690652346389,0.6293293833732605,0.15146335750808768,0.2489911149412307
data\BraTS2021_slice\test\Ungood\img\00130_92.png,1,0.4812186956405639,0.20624533543188117,0.4887041747570038,0.05891265469988022,0.6505085229873657,0.3479770937589093,0.20437836129689022
data\BraTS2021_slice\test\Ungood\img\00131_60.png,1,0.4432951807975769,-0.21575313675365398,0.4839187562465668,0.009109699126528389,0.568019688129425,-0.4174075928841218,-0.2080170101704158
data\BraTS2021_slice\test\Ungood\img\00131_68.png,1,0.5168754458427429,0.6030201114704317,0.5806494951248169,1.0158088374409844,0.6655036211013794,0.48711129890244387,0.7019800826046199
data\BraTS2021_slice\test\Ungood\img\00131_76.png,1,0.517483651638031,0.6097879946017449,0.5778462290763855,0.9866346002941554,0.6504935026168823,0.3478377250604,0.6480867733187667
data\BraTS2021_slice\test\Ungood\img\00131_84.png,1,0.4912245273590088,0.3175864312034969,0.5444257855415344,0.6388203263747981,0.6060924530029297,-0.06414389043850537,0.29742095571326316
data\BraTS2021_slice\test\Ungood\img\00131_92.png,1,0.5553534626960754,1.0311888714617894,0.5642730593681335,0.8453754885789911,0.6635735630989075,0.4692029741943922,0.7819224447450577
data\BraTS2021_slice\test\Ungood\img\00132_60.png,1,0.5158513784408569,0.5916246782992152,0.5445512533187866,0.640126098507946,0.6443105340003967,0.2904681488601493,0.5074063085557702
data\BraTS2021_slice\test\Ungood\img\00132_68.png,1,0.4906576573848724,0.311278517393191,0.543962836265564,0.6340023063471691,0.5392999649047852,-0.6838877340889477,0.08713102988380417
data\BraTS2021_slice\test\Ungood\img\00132_76.png,1,0.4373584389686584,-0.28181494542134033,0.4707570075988769,-0.12786765859858762,0.540803074836731,-0.6699409093309833,-0.3598745044503037
data\BraTS2021_slice\test\Ungood\img\00132_84.png,1,0.4835650026798248,0.2323541491836042,0.5107942819595337,0.28880950180295806,0.6724827289581299,0.5518679691740773,0.3576772067202132
data\BraTS2021_slice\test\Ungood\img\00132_92.png,1,0.4863827228546142,0.26370866929416265,0.506283164024353,0.24186125566273983,0.6079640984535217,-0.046777555113545394,0.1529307899477857
data\BraTS2021_slice\test\Ungood\img\00133_60.png,1,0.4026573896408081,-0.6679550450459856,0.4047878086566925,-0.8144243467882658,0.476701557636261,-1.2647161869830188,-0.9156985262724233
data\BraTS2021_slice\test\Ungood\img\00133_68.png,1,0.4913002252578735,0.3184287686767193,0.5132201910018921,0.31405649744149305,0.6460146307945251,0.3062798595362617,0.3129217085514913
data\BraTS2021_slice\test\Ungood\img\00133_76.png,1,0.4759955108165741,0.1481237181505658,0.4968791902065277,0.14399192840522732,0.7078151106834412,0.8797046268472228,0.3906067578010053
data\BraTS2021_slice\test\Ungood\img\00133_84.png,1,0.4476044476032257,-0.16780125213133704,0.4540622532367706,-0.3016138226990967,0.6467243432998657,0.3128650305408252,-0.05218334809653617
data\BraTS2021_slice\test\Ungood\img\00133_92.png,1,0.4880291819572449,0.2820298409656908,0.5080673098564148,0.2604292733641715,0.6998651623725891,0.8059398718084498,0.44946632871277065
data\BraTS2021_slice\test\Ungood\img\00134_60.png,1,0.6111114621162415,1.6516427155965256,0.6111112236976624,1.3328310814708764,0.7002112865447998,0.8091514354284634,1.2645417441652884
data\BraTS2021_slice\test\Ungood\img\00134_68.png,1,0.558551013469696,1.066770002240154,0.5585512518882751,0.7858273167530254,0.6863041520118713,0.6801120590702061,0.8442364593544618
data\BraTS2021_slice\test\Ungood\img\00134_76.png,1,0.5156435966491699,0.5893125614238959,0.5787754058837891,0.9963047579110872,0.7118867635726929,0.9174840521006651,0.8343671238118827
data\BraTS2021_slice\test\Ungood\img\00134_84.png,1,0.4834988713264465,0.23161826459577667,0.5640881061553955,0.8434506377812916,0.7797756791114807,1.547401257691894,0.8741567200229874
data\BraTS2021_slice\test\Ungood\img\00134_92.png,1,0.5871763825416565,1.3853022391419307,0.6532198786735535,1.771065578295772,0.8075733184814453,1.8053257093493444,1.653897842262349
data\BraTS2021_slice\test\Ungood\img\00137_60.png,1,0.5751444101333618,1.2514150191756142,0.5965762734413147,1.1815624974799528,0.7057441473007202,0.8604888910150604,1.0978221358902092
data\BraTS2021_slice\test\Ungood\img\00137_68.png,1,0.4618460536003113,-0.009326068670069557,0.4865843951702118,0.03685161900236528,0.6080113053321838,-0.0463395392039448,-0.006271329623883024
data\BraTS2021_slice\test\Ungood\img\00137_76.png,1,0.4940166175365448,0.3486557504372948,0.5303103923797607,0.4919181699588046,0.6462014317512512,0.30801311946137316,0.3828623466191575
data\BraTS2021_slice\test\Ungood\img\00137_84.png,1,0.4574806988239288,-0.05790207893199568,0.5302106142044067,0.4908797554453179,0.6341495513916016,0.19618798957057573,0.20972188869463265
data\BraTS2021_slice\test\Ungood\img\00137_92.png,1,0.5664083361625671,1.1542033054449994,0.5630258917808533,0.8323959274797109,0.6587221622467041,0.42418854372706744,0.8035959255505927
data\BraTS2021_slice\test\Ungood\img\00138_60.png,1,0.4581587612628937,-0.05035685759704603,0.4511363506317138,-0.3320643668121735,0.5566708445549011,-0.5227094934141376,-0.3017102392744524
data\BraTS2021_slice\test\Ungood\img\00138_68.png,1,0.5003638863563538,0.41928574756704645,0.5032837986946106,0.2106461680085207,0.5811413526535034,-0.29565631457727454,0.1114252003327642
data\BraTS2021_slice\test\Ungood\img\00138_76.png,1,0.5106909275054932,0.5342011399081096,0.516354501247406,0.3466759879980621,0.6566988229751587,0.4054146951572419,0.42876394102113785
data\BraTS2021_slice\test\Ungood\img\00138_84.png,1,0.4566678404808044,-0.06694725790134935,0.4879508018493652,0.05107212886761274,0.674346923828125,0.5691651732001736,0.18443001472214565
data\BraTS2021_slice\test\Ungood\img\00138_92.png,1,0.5133642554283142,0.5639489178699414,0.5341739058494568,0.5321266468702099,0.6803781986236572,0.6251272361555587,0.5737342669652367
data\BraTS2021_slice\test\Ungood\img\00142_60.png,1,0.4259042739868164,-0.409272543761338,0.4531244039535522,-0.31137423677463794,0.5964285135269165,-0.15381216251828178,-0.2914863143514192
data\BraTS2021_slice\test\Ungood\img\00142_68.png,1,0.4255081713199615,-0.4136802238229951,0.4516620635986328,-0.3265931505583184,0.5599938035011292,-0.49187693412091393,-0.41071676950074243
data\BraTS2021_slice\test\Ungood\img\00142_76.png,1,0.4008412957191467,-0.6881638485669568,0.4363488852977752,-0.4859609335309263,0.5198294520378113,-0.8645477278339477,-0.6795575033106103
data\BraTS2021_slice\test\Ungood\img\00142_84.png,1,0.3883535265922546,-0.8271230013346406,0.4170224070549011,-0.6870960558237748,0.5881057977676392,-0.2310356947018049,-0.5817515839534066
data\BraTS2021_slice\test\Ungood\img\00142_92.png,1,0.4084877669811249,-0.603076820016856,0.3997134566307068,-0.8672343001836765,0.5709340572357178,-0.3903661940205851,-0.6202257714070392
data\BraTS2021_slice\test\Ungood\img\00143_60.png,1,0.4855429828166961,0.25436436103313687,0.4855424761772156,0.026008127423509976,0.5589205622673035,-0.5018351594596366,-0.07382089033432992
data\BraTS2021_slice\test\Ungood\img\00143_68.png,1,0.4830807149410248,0.22696517912853617,0.4830807149410248,0.0003880097241253963,0.5641393065452576,-0.4534122794331344,-0.07535303019349092
data\BraTS2021_slice\test\Ungood\img\00143_76.png,1,0.4806790947914123,0.2002408620892921,0.4806792140007019,-0.02460496515976634,0.599934995174408,-0.12127676107144665,0.018119711952693032
data\BraTS2021_slice\test\Ungood\img\00143_84.png,1,0.5441963076591492,0.9070362870029489,0.5682657957077026,0.8869288177396433,0.7084081172943115,0.8852069251863849,0.8930573433096589
data\BraTS2021_slice\test\Ungood\img\00143_92.png,1,0.4654543399810791,0.030825571972846178,0.487507551908493,0.046459124369677474,0.6312786340713501,0.16954976444201225,0.0822781535948453
data\BraTS2021_slice\test\Ungood\img\00147_60.png,1,0.4700159132480621,0.08158502708662164,0.5237239003181458,0.4233710260019242,0.5477700233459473,-0.6052970613390953,-0.03344700275018314
data\BraTS2021_slice\test\Ungood\img\00147_68.png,1,0.4978204667568207,0.39098354009567887,0.4978204071521759,0.15378739052139698,0.5552049875259399,-0.5363106616777834,0.0028200896464308234
data\BraTS2021_slice\test\Ungood\img\00147_76.png,1,0.5800898671150208,1.3064461864911958,0.6129028797149658,1.351477259404506,0.740917980670929,1.1868544346483858,1.281592626848029
data\BraTS2021_slice\test\Ungood\img\00147_84.png,1,0.56211918592453,1.106475270348047,0.569218099117279,0.8968396592462003,0.7424647808074951,1.2012066453428871,1.068173858312378
data\BraTS2021_slice\test\Ungood\img\00147_92.png,1,0.5389043092727661,0.8481489385304235,0.5465642809867859,0.6610761423335048,0.6626937985420227,0.46103995042456297,0.656755010429497
data\BraTS2021_slice\test\Ungood\img\00150_60.png,1,0.5535954236984253,1.011626081089574,0.5683130025863647,0.8874201106277445,0.7073196768760681,0.8751076719979802,0.9247179545717662
data\BraTS2021_slice\test\Ungood\img\00150_68.png,1,0.5240111947059631,0.682424015107688,0.5517382621765137,0.7149229594441443,0.7279552817344666,1.066578141734095,0.821308372095309
data\BraTS2021_slice\test\Ungood\img\00150_76.png,1,0.5342432856559753,0.7962828376890312,0.5342432856559753,0.532848698539086,0.7017623782157898,0.8235434657511101,0.7175583339930758
data\BraTS2021_slice\test\Ungood\img\00150_84.png,1,0.511400043964386,0.542091918584436,0.5414783358573914,0.6081455368336297,0.6689307689666748,0.518910590278978,0.5563826818990145
