path,label,solution_a_reproject_k1_1__raw,solution_a_reproject_k1_1__norm,reproject_k256_early__raw,reproject_k256_early__norm,reproject_k1024_early__raw,reproject_k1024_early__norm,ensemble_score
data\BraTS2021_slice\test\good\img\01268_60.png,0,0.4839423298835754,0.04038772213247173,0.4006620645523071,0.10554658050619278,0.4006617665290832,0.15724286483575659,0.10105905582480704
data\BraTS2021_slice\test\good\img\01268_61.png,0,0.413153737783432,0.002154011847065159,0.3909105360507965,0.07862143241787829,0.362441211938858,0.04658050619278406,0.04245198348590917
data\BraTS2021_slice\test\good\img\01268_62.png,0,0.4414826035499573,0.00996230479267636,0.400641530752182,0.10527732902530965,0.3634807169437408,0.04900376952073236,0.05474780111290612
data\BraTS2021_slice\test\good\img\01271_60.png,0,0.660791277885437,0.7102854065697362,0.5548906326293945,0.8357565966612817,0.4951049089431762,0.6814754981152397,0.7425058337820858
data\BraTS2021_slice\test\good\img\01271_61.png,0,0.6290833950042725,0.5729671513193323,0.4839606285095215,0.5053850296176629,0.5149585008621216,0.7740980075390415,0.6174833961586789
data\BraTS2021_slice\test\good\img\01277_96.png,0,0.4994481801986694,0.06515885837372105,0.3344928026199341,0.010231556273559504,0.3344928026199341,0.014001077005923533,0.02979716388440136
data\BraTS2021_slice\test\good\img\01277_97.png,0,0.4662135541439056,0.023963381798599893,0.3403921127319336,0.014808831448572967,0.3403921127319336,0.01830910070005385,0.01902710464907557
data\BraTS2021_slice\test\good\img\01277_98.png,0,0.4850698709487915,0.04281098546042003,0.3638617694377899,0.03284868066774367,0.3638620972633362,0.0498115239633818,0.04182373003051516
data\BraTS2021_slice\test\good\img\01277_99.png,0,0.5069853663444519,0.0815831987075929,0.3581607043743133,0.026386645126548196,0.3581608831882477,0.04065697361335487,0.04954227248249865
data\BraTS2021_slice\test\good\img\01287_60.png,0,0.6147568821907043,0.5083467959073775,0.4338245093822479,0.23451803984921918,0.367264449596405,0.05573505654281099,0.26619996409980257
data\BraTS2021_slice\test\good\img\01287_61.png,0,0.6366925239562988,0.6074313408723748,0.5163947939872742,0.6725901992460959,0.4963314533233642,0.6879375336564351,0.6559863579249685
data\BraTS2021_slice\test\good\img\01287_62.png,0,0.6143746376037598,0.5067312870220786,0.4508628845214844,0.31798599892299406,0.4480303227901459,0.4124932687129779,0.4124035182193502
data\BraTS2021_slice\test\good\img\01287_63.png,0,0.5542833805084229,0.2167474421109316,0.4013068974018097,0.10931610123855681,0.3972717821598053,0.1386645126548196,0.15490935200143602
data\BraTS2021_slice\test\good\img\01287_64.png,0,0.5743435621261597,0.2999461497038234,0.4115053713321686,0.1429725363489499,0.381670594215393,0.09073774905761982,0.17788547837013102
data\BraTS2021_slice\test\good\img\01287_65.png,0,0.5643467903137207,0.2563274098007539,0.3785581290721893,0.05654281098546042,0.3767278790473938,0.07539041464728057,0.12942021181116495
data\BraTS2021_slice\test\good\img\01295_60.png,0,0.4555510878562927,0.017501346257404415,0.4376356601715088,0.2501346257404416,0.4088516533374786,0.19601507808292945,0.15455035002692513
data\BraTS2021_slice\test\good\img\01295_61.png,0,0.4396436512470245,0.008885298869143781,0.4409021437168121,0.26682821755519653,0.3974693417549133,0.14028002154011848,0.1386645126548196
data\BraTS2021_slice\test\good\img\01305_60.png,0,0.6829270720481873,0.789983844911147,0.5189961194992065,0.684168012924071,0.4491515457630157,0.41922455573505657,0.6311254711900914
data\BraTS2021_slice\test\good\img\01305_61.png,0,0.6861301064491272,0.8042541733979537,0.5202181935310364,0.6890145395799677,0.450074553489685,0.4262250942380183,0.6398312690719798
data\BraTS2021_slice\test\good\img\01305_62.png,0,0.6365447044372559,0.6063543349488422,0.4847739040851593,0.5094238018309101,0.4707061648368835,0.5468497576736672,0.5542092981511397
data\BraTS2021_slice\test\good\img\01305_63.png,0,0.6405396461486816,0.6273559504577275,0.4950514435768127,0.564889606892838,0.467485249042511,0.5288099084544965,0.573685155268354
data\BraTS2021_slice\test\good\img\01328_60.png,0,0.549197256565094,0.1962843295638126,0.4545477628707886,0.34060312331717824,0.4009923338890075,0.1602046311254712,0.232364028002154
data\BraTS2021_slice\test\good\img\01328_61.png,0,0.5702425837516785,0.28486806677436727,0.4562241733074188,0.3500269251480883,0.3909507989883423,0.1182014001077006,0.2510321306767187
data\BraTS2021_slice\test\good\img\01328_62.png,0,0.5858786702156067,0.35810446957458264,0.4865669310092926,0.5175013462574044,0.424251914024353,0.2738287560581583,0.3831448572967151
data\BraTS2021_slice\test\good\img\01328_63.png,0,0.5939802527427673,0.39768443726440494,0.4853944182395935,0.5126548196015078,0.4385522603988647,0.3589122240172321,0.42308382696104824
data\BraTS2021_slice\test\good\img\01328_64.png,0,0.5833331346511841,0.34437264404954226,0.479790985584259,0.4843834141087776,0.4069478511810303,0.1860527732902531,0.33826961048285764
data\BraTS2021_slice\test\good\img\01328_66.png,0,0.5788008570671082,0.3193322563274098,0.4597604274749756,0.3729133010231556,0.4003188610076904,0.15562735595045774,0.28262430443367437
data\BraTS2021_slice\test\good\img\01336_60.png,0,0.4978423118591308,0.06165858912224017,0.3734354078769684,0.048465266558966075,0.3565916121006012,0.039041464728056,0.04972177346975408
data\BraTS2021_slice\test\good\img\01336_61.png,0,0.4644005298614502,0.022886375875067314,0.3843567371368408,0.06596661281637049,0.3484467566013336,0.026386645126548196,0.038413211272662
data\BraTS2021_slice\test\good\img\01356_95.png,0,0.7261639833450317,0.9178782983306408,0.5060723423957825,0.6222401723209477,0.4954001307487488,0.6833602584814217,0.74115957637767
data\BraTS2021_slice\test\good\img\01356_96.png,0,0.7304369807243347,0.9251480883144857,0.5080894827842712,0.6305869682283253,0.4976226687431335,0.693322563274098,0.749685873272303
data\BraTS2021_slice\test\good\img\01356_97.png,0,0.6928731799125671,0.8255250403877221,0.483403742313385,0.5016155088852988,0.4538842141628265,0.4491114701130856,0.5920840064620354
data\BraTS2021_slice\test\good\img\01356_98.png,0,0.696242094039917,0.8368336025848142,0.4705044627189636,0.4321486268174475,0.4355670511722564,0.3408723747980614,0.5366182014001076
data\BraTS2021_slice\test\good\img\01356_99.png,0,0.6811408996582031,0.7835218093699515,0.4694551229476928,0.4273021001615509,0.4620504975318908,0.4970382337102854,0.5692873810805958
data\BraTS2021_slice\test\good\img\01361_98.png,0,0.6120452284812927,0.49623047926763597,0.4099062979221344,0.13731825525040386,0.4054892957210541,0.1771674744211093,0.2702387363130497
data\BraTS2021_slice\test\good\img\01361_99.png,0,0.618016242980957,0.5193861066235864,0.4061852991580963,0.12331717824448034,0.4061852991580963,0.1812062466343565,0.27463651050080773
data\BraTS2021_slice\test\good\img\01364_60.png,0,0.4586696028709411,0.018578352180936994,0.4219159781932831,0.18282175551965535,0.3975768387317657,0.14135702746365106,0.11425237838808112
data\BraTS2021_slice\test\good\img\01364_61.png,0,0.4127637445926666,0.001884760366182014,0.3740500509738922,0.049273021001615507,0.3702071905136108,0.060043080236941306,0.03706695386824628
data\BraTS2021_slice\test\good\img\01364_62.png,0,0.4723338782787323,0.02773290253096392,0.4389223456382751,0.2579429186860528,0.3898769021034241,0.11389337641357028,0.133189732543529
data\BraTS2021_slice\test\good\img\01364_63.png,0,0.4732172191143036,0.029079159935379646,0.4164599776268005,0.16128163704900378,0.3782081007957458,0.08023694130317717,0.09019924609585353
data\BraTS2021_slice\test\good\img\01364_64.png,0,0.4482300281524658,0.013462574044157244,0.3926892578601837,0.08239095315024232,0.3957478106021881,0.13193322563274099,0.07592891760904685
data\BraTS2021_slice\test\good\img\01372_60.png,0,0.5201777815818787,0.11039310716208939,0.4763259291648865,0.46122778675282716,0.4749477207660675,0.5708131394722671,0.3808113444623945
data\BraTS2021_slice\test\good\img\01372_61.png,0,0.4727868735790252,0.02827140549273021,0.4346944093704223,0.2382875605815832,0.432924747467041,0.32148626817447495,0.19601507808292945
data\BraTS2021_slice\test\good\img\01372_62.png,0,0.4863107204437256,0.0444264943457189,0.4176690280437469,0.16693591814754982,0.3847528398036957,0.09881529348411416,0.10339256865912763
data\BraTS2021_slice\test\good\img\01372_64.png,0,0.50652676820755,0.08077544426494346,0.4030080735683441,0.11308562197092084,0.3752118051052093,0.07162089391491654,0.08849398671692695
data\BraTS2021_slice\test\good\img\01381_60.png,0,0.5637589693069458,0.2525578890683899,0.4682291448116302,0.42245557350565427,0.4635746479034424,0.5048465266558966,0.3932866630766469
data\BraTS2021_slice\test\good\img\01381_61.png,0,0.596092164516449,0.4057619816908993,0.503817617893219,0.6125471190091546,0.4882723391056061,0.6432417878298331,0.553850296176629
data\BraTS2021_slice\test\good\img\01381_62.png,0,0.5616523027420044,0.24340333871836295,0.4776654839515686,0.4687668282175552,0.4623101651668548,0.4975767366720517,0.4032489678693233
data\BraTS2021_slice\test\good\img\01382_97.png,0,0.4614200890064239,0.02046311254711901,0.3880358636379242,0.07377490576198169,0.3442305028438568,0.01992460958535272,0.038054209298151134
data\BraTS2021_slice\test\good\img\01382_98.png,0,0.4102517068386078,0.0013462574044157242,0.3771203756332397,0.05492730210016155,0.3674531280994415,0.05600430802369413,0.03742595584275713
data\BraTS2021_slice\test\good\img\01382_99.png,0,0.3674925565719604,0.00026925148088314486,0.3319017887115478,0.00942380183091007,0.3319021463394165,0.012385568120624663,0.007359540477472626
data\BraTS2021_slice\test\good\img\01383_95.png,0,0.5595995187759399,0.23559504577275175,0.3788008391857147,0.05735056542810985,0.3934616148471832,0.1254711900915455,0.13947226709746902
data\BraTS2021_slice\test\good\img\01383_96.png,0,0.5623693466186523,0.24744211093161012,0.3832146227359772,0.06435110393107162,0.3800742626190185,0.0864297253634895,0.1327409800753904
data\BraTS2021_slice\test\good\img\01383_97.png,0,0.6361349821090698,0.6047388260635433,0.441383421421051,0.2703284868066774,0.455292284488678,0.4588045234248788,0.4446239454316998
data\BraTS2021_slice\test\good\img\01390_60.png,0,0.566486120223999,0.26359719978459883,0.3798001110553741,0.05950457727517501,0.4364854097366333,0.3462574044157243,0.22311972715849937
data\BraTS2021_slice\test\good\img\01390_61.png,0,0.549953281879425,0.19951534733441034,0.3725965023040771,0.046849757673667204,0.4165374040603637,0.2334410339256866,0.15993537964458804
data\BraTS2021_slice\test\good\img\01390_62.png,0,0.5318660140037537,0.1386645126548196,0.3496017158031463,0.020732364028002152,0.358270525932312,0.041464728056004305,0.06695386824627535
data\BraTS2021_slice\test\good\img\01390_63.png,0,0.554328441619873,0.2172859450726979,0.3950253427028656,0.08804523424878836,0.3761111199855804,0.07458266020463113,0.1266379465087058
data\BraTS2021_slice\test\good\img\01394_95.png,0,0.5395473837852478,0.15993537964458804,0.3984982371330261,0.09935379644588045,0.398498386144638,0.14835756596661281,0.13588224735236043
data\BraTS2021_slice\test\good\img\01394_96.png,0,0.4929734766483307,0.05438879913839526,0.3355019092559814,0.01103931071620894,0.3355019092559814,0.014539579967689823,0.026655896607431343
data\BraTS2021_slice\test\good\img\01394_97.png,0,0.5375446677207947,0.15320409262250942,0.366442322731018,0.03742595584275713,0.366442322731018,0.05358104469574582,0.08140369772033747
data\BraTS2021_slice\test\good\img\01394_98.png,0,0.5502831935882568,0.20193861066235863,0.3592429459095001,0.02719439956919763,0.3592434525489807,0.04281098546042003,0.0906479985639921
data\BraTS2021_slice\test\good\img\01394_99.png,0,0.5408690571784973,0.16478190630048464,0.3274132311344147,0.008077544426494346,0.3274130523204803,0.010231556273559504,0.06103033566684616
data\BraTS2021_slice\test\good\img\01398_60.png,0,0.5005221962928772,0.06731287022078622,0.3574286997318268,0.02557889068389876,0.3869448006153106,0.10581583198707593,0.06623586429725363
data\BraTS2021_slice\test\good\img\01398_61.png,0,0.4986322224140167,0.0630048465266559,0.3397130668163299,0.014270328486806677,0.3506551384925842,0.02934841141626279,0.035541195476575124
data\BraTS2021_slice\test\good\img\01398_62.png,0,0.5181741714477539,0.10689283791060851,0.3562961220741272,0.024771136241249325,0.3592105209827423,0.04254173397953689,0.05806856937713157
data\BraTS2021_slice\test\good\img\01398_63.png,0,0.4372796416282654,0.007539041464728056,0.3444105088710785,0.016424340333871836,0.3367932140827179,0.015078082929456112,0.013013821576018669
data\BraTS2021_slice\test\good\img\01398_64.png,0,0.4286284744739532,0.004846526655896607,0.3809873759746551,0.06192784060312332,0.3504919111728668,0.028809908454496498,0.0318614252378388
data\BraTS2021_slice\test\good\img\01398_65.png,0,0.4514386653900146,0.015078082929456112,0.3595759570598602,0.02773290253096392,0.3525417745113373,0.03231017770597738,0.02504038772213247
data\BraTS2021_slice\test\good\img\01441_60.png,0,0.6674652695655823,0.7334410339256866,0.588921844959259,0.9297253634894992,0.592305600643158,0.9690360796984383,0.8774008257045414
data\BraTS2021_slice\test\good\img\01441_61.png,0,0.6437411904335022,0.6429725363489499,0.5642104148864746,0.8632202477113624,0.5336236953735352,0.8473344103392568,0.7845090647998563
data\BraTS2021_slice\test\good\img\01441_62.png,0,0.6267520785331726,0.5635433494884222,0.5285847783088684,0.7277867528271406,0.5349193215370178,0.8521809369951535,0.7145036797702387
data\BraTS2021_slice\test\good\img\01441_63.png,0,0.6402314901351929,0.6252019386106623,0.5361315608024597,0.7630586968228326,0.5070064067840576,0.7374798061389337,0.7085801471908095
data\BraTS2021_slice\test\good\img\01442_98.png,0,0.5220112204551697,0.1147011308562197,0.4755735397338867,0.4579967689822294,0.4067346155643463,0.18443726440495423,0.25237838808113444
data\BraTS2021_slice\test\good\img\01442_99.png,0,0.4933793842792511,0.05492730210016155,0.4293525218963623,0.21217016693591814,0.3329052329063415,0.013462574044157244,0.09352001436007898
data\BraTS2021_slice\test\good\img\01450_98.png,0,0.7033620476722717,0.8578352180936996,0.3901737630367279,0.07673667205169628,0.4448552429676056,0.39418416801292405,0.44291868605277324
data\BraTS2021_slice\test\good\img\01450_99.png,0,0.7218712568283081,0.9079159935379645,0.4171178042888641,0.1650511577813678,0.4755191206932068,0.5729671513193323,0.5486447675462215
data\BraTS2021_slice\test\good\img\01453_94.png,0,0.757462203502655,0.962843295638126,0.4488481283187866,0.30586968228325256,0.4412522912025451,0.3726440495422725,0.5471190091545503
data\BraTS2021_slice\test\good\img\01453_95.png,0,0.7562867403030396,0.9623047926763597,0.472619354724884,0.44318793753365643,0.4623475670814514,0.49784598815293485,0.634446239454317
data\BraTS2021_slice\test\good\img\01453_96.png,0,0.7179222106933594,0.8971459343026387,0.4474954605102539,0.2988691437802908,0.4239470958709717,0.2724824986537426,0.4894991922455573
data\BraTS2021_slice\test\good\img\01453_97.png,0,0.7131168246269226,0.8815293484114163,0.4212388694286346,0.17959073774905762,0.4185149371623993,0.24528809908454496,0.4354693950816729
data\BraTS2021_slice\test\good\img\01453_98.png,0,0.6703090667724609,0.7466343564889607,0.4276617765426636,0.2065158858373721,0.4013236761093139,0.16235864297253635,0.371836295099623
data\BraTS2021_slice\test\good\img\01453_99.png,0,0.6589705348014832,0.7032848680667744,0.4443279504776001,0.2856758212170167,0.3854807317256927,0.10231556273559504,0.3637587506731287
data\BraTS2021_slice\test\good\img\01460_98.png,0,0.5435957908630371,0.1758212170166936,0.3838864266872406,0.06488960689283792,0.4031240940093994,0.1680129240710824,0.13624124932687132
data\BraTS2021_slice\test\good\img\01460_99.png,0,0.5037647485733032,0.07296715131933226,0.3631426692008972,0.03150242326332795,0.394932746887207,0.12924071082390953,0.07790342846885658
data\BraTS2021_slice\test\good\img\01474_95.png,0,0.6018338799476624,0.4421109316101239,0.4530674517154693,0.33037156704361875,0.4409617781639099,0.37075928917609047,0.3810805959432777
data\BraTS2021_slice\test\good\img\01474_96.png,0,0.6166611313819885,0.5142703284868066,0.4536886215209961,0.33360258481421645,0.4150061011314392,0.22347872913301023,0.3571172141446778
data\BraTS2021_slice\test\good\img\01474_97.png,0,0.6569420099258423,0.6943995691976306,0.4294893741607666,0.21378567582121702,0.3969059884548187,0.1367797522886376,0.3483216657691617
data\BraTS2021_slice\test\good\img\01474_98.png,0,0.6411229372024536,0.6297792137856758,0.4138918220996856,0.15051157781367797,0.4024024903774261,0.16639741518578352,0.3155627355950458
data\BraTS2021_slice\test\good\img\01474_99.png,0,0.6294746398925781,0.57619816908993,0.4080239832401275,0.1303177167474421,0.3912620544433594,0.11927840603123317,0.27526476395620175
data\BraTS2021_slice\test\good\img\01487_95.png,0,0.5295609831809998,0.13139472267097468,0.4388176202774048,0.25740441572428646,0.388988733291626,0.11147011308562198,0.16675641716029435
data\BraTS2021_slice\test\good\img\01487_96.png,0,0.4959705770015716,0.05896607431340872,0.4034713208675384,0.1147011308562197,0.4230836629867553,0.26736672051696286,0.14701130856219707
data\BraTS2021_slice\test\good\img\01487_97.png,0,0.4813996851444244,0.03715670436187399,0.3906205892562866,0.078082929456112,0.3906205892562866,0.11712439418416801,0.077454676000718
data\BraTS2021_slice\test\good\img\01487_98.png,0,0.4945139288902282,0.05654281098546042,0.3489014804363251,0.02046311254711901,0.348901629447937,0.026925148088314487,0.034643690540297964
data\BraTS2021_slice\test\good\img\01487_99.png,0,0.5075255632400513,0.08266020463112547,0.3859541416168213,0.06946688206785137,0.3859539628028869,0.10285406569736133,0.08499371746544605
data\BraTS2021_slice\test\good\img\01501_97.png,0,0.5864323973655701,0.3613354873451804,0.5219634771347046,0.6984383414108778,0.4530093669891357,0.4453419493807216,0.5017052593789266
data\BraTS2021_slice\test\good\img\01501_98.png,0,0.5639945268630981,0.25417339795368876,0.5121015310287476,0.6510500807754442,0.4654271900653839,0.5156165858912224,0.4736133548734518
data\BraTS2021_slice\test\good\img\01501_99.png,0,0.5421730875968933,0.17016693591814755,0.4792606830596924,0.4806138933764136,0.4551790356636047,0.45772751750134627,0.3695027822653024
data\BraTS2021_slice\test\good\img\01518_60.png,0,0.6316086649894714,0.5858912224017232,0.5203691720962524,0.6903607969843835,0.4523038268089294,0.44157242864835755,0.5726081493448214
data\BraTS2021_slice\test\good\img\01518_61.png,0,0.648547351360321,0.6620893914916532,0.5382296442985535,0.773290253096392,0.4840946495532989,0.6230479267635972,0.6861425237838807
data\BraTS2021_slice\test\good\img\01534_97.png,0,0.5309210419654846,0.13543349488422185,0.3620263934135437,0.029617662897145933,0.3440773785114288,0.019655358104469573,0.06156883862861245
data\BraTS2021_slice\test\good\img\01534_98.png,0,0.5330190062522888,0.14189553042541733,0.3812238574028015,0.062197092084006464,0.3512588739395141,0.02988691437802908,0.0779931789624843
data\BraTS2021_slice\test\good\img\01534_99.png,0,0.5504136085510254,0.2022078621432418,0.3666713535785675,0.03769520732364028,0.3480243980884552,0.025848142164781908,0.08858373721055465
data\BraTS2021_slice\test\good\img\01545_60.png,0,0.5741400718688965,0.29859989229940764,0.416897565126419,0.16397415185783523,0.4220470488071441,0.26252019386106623,0.24169807933943638
data\BraTS2021_slice\test\good\img\01545_61.png,0,0.5402144193649292,0.16235864297253635,0.4498656690120697,0.31125471190091547,0.3831951916217804,0.09531502423263329,0.1896427930353617
data\BraTS2021_slice\test\good\img\01545_62.png,0,0.5629382133483887,0.24878836833602586,0.4499568045139313,0.31260096930533116,0.3924144208431244,0.12197092084006463,0.22778675282714053
data\BraTS2021_slice\test\good\img\01545_63.png,0,0.5965717434883118,0.40899299946149703,0.4482277035713196,0.3042541733979537,0.4063701331615448,0.1825525040387722,0.29859989229940764
data\BraTS2021_slice\test\good\img\01545_64.png,0,0.5505872964859009,0.2035541195476575,0.430958479642868,0.22078621432417878,0.4088656604290008,0.1962843295638126,0.20687488781188296
data\BraTS2021_slice\test\good\img\01550_96.png,0,0.5781200528144836,0.3166397415185784,0.356265515089035,0.02450188476036618,0.3737557828426361,0.06919763058696823,0.1367797522886376
data\BraTS2021_slice\test\good\img\01550_97.png,0,0.5706024765968323,0.2856758212170167,0.3502843677997589,0.021809369951534735,0.3609931766986847,0.04550350026925148,0.11766289714593428
data\BraTS2021_slice\test\good\img\01550_98.png,0,0.5841694474220276,0.34894991922455576,0.3932884335517883,0.08373721055465805,0.3796082139015198,0.08454496499730749,0.17241069825884042
data\BraTS2021_slice\test\good\img\01550_99.png,0,0.5960910320281982,0.40549273021001614,0.4039351344108581,0.11685514270328487,0.3958319127559662,0.13274098007539042,0.21836295099623046
data\BraTS2021_slice\test\good\img\01563_97.png,0,0.7026773691177368,0.8567582121701669,0.5678804516792297,0.875336564351104,0.5033172965049744,0.7202477113624125,0.8174474959612278
data\BraTS2021_slice\test\good\img\01563_98.png,0,0.6749651432037354,0.7646742057081314,0.5412256121635437,0.786214324178783,0.4899769127368927,0.6550888529886915,0.7353257942918686
data\BraTS2021_slice\test\good\img\01563_99.png,0,0.6524782180786133,0.6795907377490576,0.5067617297172546,0.6252019386106623,0.5067619681358337,0.7361335487345181,0.6803087416980793
data\BraTS2021_slice\test\good\img\01577_98.png,0,0.7920229434967041,0.9854604200323102,0.5208821892738342,0.693322563274098,0.5041860938072205,0.7259019924609585,0.8015616585891222
data\BraTS2021_slice\test\good\img\01577_99.png,0,0.8353736400604248,0.9967689822294022,0.4639265537261963,0.3944534194938072,0.5410292148590088,0.8677975228863759,0.7530066415365284
data\BraTS2021_slice\test\good\img\01579_96.png,0,0.6425990462303162,0.6383952611739364,0.4624043405056,0.3871836295099623,0.4332577288150787,0.3236402800215401,0.4497397235684796
data\BraTS2021_slice\test\good\img\01579_97.png,0,0.6398581862449646,0.6230479267635972,0.4802992045879364,0.4859989229940765,0.440704196691513,0.3702207862143242,0.49308921199066597
data\BraTS2021_slice\test\good\img\01579_98.png,0,0.6219773888587952,0.5401184706515886,0.4500585198402405,0.3131394722670975,0.4100453555583954,0.20140010770059236,0.35155268353975944
data\BraTS2021_slice\test\good\img\01579_99.png,0,0.5726206302642822,0.29267635971997846,0.3911998271942138,0.07969843834141088,0.3723675906658172,0.06596661281637049,0.1461138036259199
data\BraTS2021_slice\test\good\img\01586_60.png,0,0.5677351951599121,0.27059773828756056,0.4569130837917328,0.35675821217016696,0.4444245994091034,0.39068389876144316,0.3393466164063902
data\BraTS2021_slice\test\good\img\01586_61.png,0,0.5153725147247314,0.10016155088852989,0.4111600816249847,0.1410877759827679,0.3629856407642364,0.04738826063543349,0.09621252916891042
data\BraTS2021_slice\test\good\img\01586_62.png,0,0.5147061347961426,0.09854604200323101,0.4087908565998077,0.13274098007539042,0.361483484506607,0.04577275175013463,0.0923532579429187
data\BraTS2021_slice\test\good\img\01586_63.png,0,0.5126607418060303,0.09343026386645127,0.4247388839721679,0.19305331179321486,0.3893831074237823,0.11200861604738827,0.13283073056901812
data\BraTS2021_slice\test\good\img\01586_64.png,0,0.5343676209449768,0.1451265481960151,0.436309278011322,0.24528809908454496,0.3521721661090851,0.03096392030156166,0.14045952252737387
data\BraTS2021_slice\test\good\img\01586_65.png,0,0.5426431894302368,0.17259019924609587,0.4521775841712951,0.3247172859450727,0.3718260824680328,0.06327409800753904,0.18686052773290254
data\BraTS2021_slice\test\good\img\01589_60.png,0,0.7026347517967224,0.8562197092084006,0.551297128200531,0.8260635433494884,0.514153778553009,0.7689822294022617,0.8170884939867168
data\BraTS2021_slice\test\good\img\01589_61.png,0,0.6533423066139221,0.6825525040387722,0.5039689540863037,0.6138933764135702,0.4976190328598022,0.6930533117932148,0.6631663974151858
data\BraTS2021_slice\test\good\img\01589_62.png,0,0.6192981004714966,0.5258481421647819,0.4674098789691925,0.4168012924071082,0.4454245865345001,0.39579967689822293,0.446149703823371
data\BraTS2021_slice\test\good\img\01589_63.png,0,0.6075385212898254,0.4711900915455035,0.4697042405605316,0.42945611200861605,0.4345799088478088,0.33279483037156704,0.4111470113085622
data\BraTS2021_slice\test\good\img\01589_64.png,0,0.6071044206619263,0.46984383414108777,0.5091235637664795,0.635702746365105,0.425079882144928,0.27867528271405495,0.46140728774008255
data\BraTS2021_slice\test\good\img\01589_65.png,0,0.5838346481323242,0.3481421647819063,0.5150524377822876,0.6655896607431341,0.4468661248683929,0.4057619816908993,0.47316460240531316
data\BraTS2021_slice\test\good\img\01599_97.png,0,0.6897692084312439,0.8150242326332795,0.5126138925552368,0.6545503500269252,0.5262582302093506,0.8228325255788906,0.7641357027463651
data\BraTS2021_slice\test\good\img\01599_98.png,0,0.7201135158538818,0.9011847065158859,0.5265583395957947,0.7164781906300485,0.5453996658325195,0.8804523424878837,0.8327050798779393
data\BraTS2021_slice\test\good\img\01599_99.png,0,0.7236413359642029,0.9130317716747443,0.5695202946662903,0.8801830910070005,0.5771657228469849,0.9493807215939688,0.9141985280919045
data\BraTS2021_slice\test\good\img\01604_60.png,0,0.6268706917762756,0.5640818524501885,0.5168941020965576,0.6742057081313947,0.4213533401489258,0.2598276790522348,0.499371746544606
data\BraTS2021_slice\test\good\img\01604_61.png,0,0.6807335615158081,0.7813677975228863,0.506999135017395,0.6257404415724287,0.4944946467876434,0.678513731825525,0.6952073236402799
data\BraTS2021_slice\test\good\img\01633_98.png,0,0.6385341286659241,0.6165858912224017,0.4437269866466522,0.282444803446419,0.443727046251297,0.38637587506731286,0.42846885657871114
data\BraTS2021_slice\test\good\img\01633_99.png,0,0.6502222418785095,0.6688206785137318,0.4399148523807525,0.26252019386106623,0.4399147927761078,0.36537425955842756,0.4322383773110752
data\BraTS2021_slice\test\good\img\01649_95.png,0,0.6380829215049744,0.6141626278944534,0.4513753354549408,0.32148626817447495,0.4417314827442169,0.3753365643511039,0.43699515347334406
data\BraTS2021_slice\test\good\img\01649_96.png,0,0.664345383644104,0.7250942380183091,0.4929294884204864,0.5543887991383952,0.441171646118164,0.3715670436187399,0.550350026925148
data\BraTS2021_slice\test\good\img\01649_97.png,0,0.6327811479568481,0.5907377490576198,0.4706853926181793,0.43376413570274636,0.4082692563533783,0.19413031771674744,0.40621073415903786
data\BraTS2021_slice\test\good\img\01649_98.png,0,0.636311948299408,0.6058158319870759,0.4964605569839477,0.5721593968766828,0.4360250532627105,0.34356488960689285,0.5071800394902172
data\BraTS2021_slice\test\good\img\01649_99.png,0,0.6441024541854858,0.6443187937533656,0.4976630508899688,0.5807754442649434,0.4547361433506012,0.4553042541733979,0.560132830730569
data\BraTS2021_slice\test\good\img\01652_60.png,0,0.5501665472984314,0.20113085621970922,0.4251836240291595,0.19466882067851374,0.4251837730407715,0.27948303715670436,0.22509423801830908
data\BraTS2021_slice\test\good\img\01652_61.png,0,0.5384330153465271,0.15562735595045774,0.4273819625377655,0.20436187399030695,0.427382081747055,0.2924071082390953,0.21746544605995333
data\BraTS2021_slice\test\good\img\01652_62.png,0,0.6054131984710693,0.4620355411954766,0.4760229587554931,0.46095853527194397,0.4760226309299469,0.5759289176090469,0.4996409980254891
data\BraTS2021_slice\test\Ungood\img\00002_60.png,1,0.6925628185272217,0.8244480344641896,0.4869686961174011,0.5207323640280022,0.4869685769081116,0.6370490037695208,0.6607431340872375
data\BraTS2021_slice\test\Ungood\img\00002_68.png,1,0.554707407951355,0.21782444803446419,0.52970951795578,0.7334410339256866,0.5138627886772156,0.7670974690360797,0.5727876503320768
data\BraTS2021_slice\test\Ungood\img\00002_76.png,1,0.6624473333358765,0.7151319332256327,0.5388258099555969,0.7767905223478729,0.5388256907463074,0.8607969843834141,0.7842398133189732
data\BraTS2021_slice\test\Ungood\img\00002_84.png,1,0.671249270439148,0.7514808831448573,0.5628795623779297,0.8594507269789984,0.5460662245750427,0.882875605815832,0.8312690719798959
data\BraTS2021_slice\test\Ungood\img\00002_92.png,1,0.7487020492553711,0.9520732364028002,0.5790075063705444,0.9044157242864835,0.531216561794281,0.8392568659127625,0.8985819422006821
data\BraTS2021_slice\test\Ungood\img\00006_60.png,1,0.6215744018554688,0.5374259558427571,0.5625166893005371,0.8581044695745826,0.5160597562789917,0.7784060312331718,0.7246454855501705
data\BraTS2021_slice\test\Ungood\img\00006_68.png,1,0.6054234504699707,0.46257404415724285,0.5187901258468628,0.6828217555196554,0.50804203748703,0.7407108239095315,0.6287022078621431
